"Step","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX"
"575","3.375","3.375","3.375","2.59375","2.59375","2.59375","1152","1152","1152"
"576","","","","","","","1248","1248","1248"
"577","3.703125","3.703125","3.703125","2.65625","2.65625","2.65625","1272","1272","1272"
"578","3.03125","3.03125","3.03125","2.609375","2.609375","2.609375","984","984","984"
"581","3.65625","3.65625","3.65625","2.65625","2.65625","2.65625","1408","1408","1408"
"582","3.328125","3.328125","3.328125","2.515625","2.515625","2.515625","1056","1056","1056"
"583","4.0625","4.0625","4.0625","2.90625","2.90625","2.90625","1200","1200","1200"
"584","3.578125","3.578125","3.578125","2.640625","2.640625","2.640625","1224","1224","1224"
"585","4.125","4.125","4.125","2.8125","2.8125","2.8125","1232","1232","1232"
"586","4.0625","4.0625","4.0625","2.734375","2.734375","2.734375","1304","1304","1304"
"587","3.609375","3.609375","3.609375","2.78125","2.78125","2.78125","1120","1120","1120"
"589","4.0625","4.0625","4.0625","2.6875","2.6875","2.6875","1080","1080","1080"
"591","3.796875","3.796875","3.796875","2.75","2.75","2.75","1256","1256","1256"
"592","4.46875","4.46875","4.46875","2.890625","2.890625","2.890625","1184","1184","1184"
"593","4.15625","4.15625","4.15625","2.875","2.875","2.875","1272","1272","1272"
"595","4","4","4","3.171875","3.171875","3.171875","1344","1344","1344"
"596","4.28125","4.28125","4.28125","2.96875","2.96875","2.96875","1280","1280","1280"
"597","3.296875","3.296875","3.296875","2.734375","2.734375","2.734375","1208","1208","1208"
"598","4.09375","4.09375","4.09375","2.78125","2.78125","2.78125","1192","1192","1192"
"599","3.734375","3.734375","3.734375","2.96875","2.96875","2.96875","1328","1328","1328"
"602","","","","","","","1376","1376","1376"
"604","3.90625","3.90625","3.90625","2.90625","2.90625","2.90625","1256","1256","1256"
"606","4.125","4.125","4.125","2.796875","2.796875","2.796875","1248","1248","1248"
"608","4.53125","4.53125","4.53125","2.953125","2.953125","2.953125","1416","1416","1416"
"609","3.734375","3.734375","3.734375","3.015625","3.015625","3.015625","1288","1288","1288"
"613","4.1875","4.1875","4.1875","2.875","2.875","2.875","1112","1112","1112"
"614","3.609375","3.609375","3.609375","2.90625","2.90625","2.90625","1384","1384","1384"
"616","3.984375","3.984375","3.984375","3.0625","3.0625","3.0625","1184","1184","1184"
"617","3.75","3.75","3.75","2.96875","2.96875","2.96875","1352","1352","1352"
"619","3.578125","3.578125","3.578125","2.984375","2.984375","2.984375","1304","1304","1304"
"621","","","","","","","1168","1168","1168"
"622","3.828125","3.828125","3.828125","3.0625","3.0625","3.0625","1168","1168","1168"
"623","3.578125","3.578125","3.578125","3","3","3","1080","1080","1080"
"625","4.1875","4.1875","4.1875","3.0625","3.0625","3.0625","1696","1696","1696"
"626","4.21875","4.21875","4.21875","3.078125","3.078125","3.078125","1360","1360","1360"
"628","4.1875","4.1875","4.1875","3.171875","3.171875","3.171875","1272","1272","1272"
"632","4.25","4.25","4.25","3.15625","3.15625","3.15625","1560","1560","1560"
"634","3.71875","3.71875","3.71875","2.96875","2.96875","2.96875","1072","1072","1072"
"635","3.703125","3.703125","3.703125","3.171875","3.171875","3.171875","1328","1328","1328"
"636","3.703125","3.703125","3.703125","2.90625","2.90625","2.90625","1072","1072","1072"
"643","4","4","4","3.484375","3.484375","3.484375","1352","1352","1352"
"644","3.453125","3.453125","3.453125","2.859375","2.859375","2.859375","1368","1368","1368"
"645","3.46875","3.46875","3.46875","3.15625","3.15625","3.15625","1488","1488","1488"
"646","4.34375","4.34375","4.34375","3.171875","3.171875","3.171875","1416","1416","1416"
"647","3.703125","3.703125","3.703125","3.359375","3.359375","3.359375","1048","1048","1048"
"648","4.09375","4.09375","4.09375","3.0625","3.0625","3.0625","1280","1280","1280"
"649","4.5","4.5","4.5","3.359375","3.359375","3.359375","1168","1168","1168"
"650","3.671875","3.671875","3.671875","3.078125","3.078125","3.078125","1232","1232","1232"
"651","3.78125","3.78125","3.78125","3.078125","3.078125","3.078125","1048","1048","1048"
"652","4.0625","4.0625","4.0625","3.15625","3.15625","3.15625","1552","1552","1552"
"653","4.875","4.875","4.875","3.34375","3.34375","3.34375","1240","1240","1240"
"662","4.125","4.125","4.125","3.21875","3.21875","3.21875","1800","1800","1800"
"663","4.15625","4.15625","4.15625","3.453125","3.453125","3.453125","1520","1520","1520"
"667","4.59375","4.59375","4.59375","3.1875","3.1875","3.1875","1320","1320","1320"
"668","4.3125","4.3125","4.3125","3.21875","3.21875","3.21875","1288","1288","1288"
"671","4.09375","4.09375","4.09375","3.265625","3.265625","3.265625","1336","1336","1336"
"675","4.15625","4.15625","4.15625","3.0625","3.0625","3.0625","1256","1256","1256"
"676","4.59375","4.59375","4.59375","3.25","3.25","3.25","1280","1280","1280"
"681","3.828125","3.828125","3.828125","3.328125","3.328125","3.328125","1224","1224","1224"
"683","4.78125","4.78125","4.78125","3.28125","3.28125","3.28125","1504","1504","1504"
"686","3.984375","3.984375","3.984375","3.375","3.375","3.375","1136","1136","1136"
"688","","","","","","","1144","1144","1144"
"691","4.40625","4.40625","4.40625","3.15625","3.15625","3.15625","1240","1240","1240"
"692","4.15625","4.15625","4.15625","3.390625","3.390625","3.390625","1512","1512","1512"
"693","5","5","5","3.390625","3.390625","3.390625","1360","1360","1360"
"695","4.96875","4.96875","4.96875","3.296875","3.296875","3.296875","1432","1432","1432"
"697","4.78125","4.78125","4.78125","3.21875","3.21875","3.21875","1448","1448","1448"
"700","5","5","5","3.421875","3.421875","3.421875","1384","1384","1384"
"702","5.1875","5.1875","5.1875","3.390625","3.390625","3.390625","1944","1944","1944"
"703","4.15625","4.15625","4.15625","3.375","3.375","3.375","1360","1360","1360"
"713","3.96875","3.96875","3.96875","3.390625","3.390625","3.390625","1072","1072","1072"
"715","4.34375","4.34375","4.34375","3.578125","3.578125","3.578125","2048","2048","2048"
"719","4.1875","4.1875","4.1875","3.359375","3.359375","3.359375","1512","1512","1512"
"720","4.90625","4.90625","4.90625","3.671875","3.671875","3.671875","1320","1320","1320"
"722","4.375","4.375","4.375","3.40625","3.40625","3.40625","1488","1488","1488"
"724","4.53125","4.53125","4.53125","3.484375","3.484375","3.484375","1544","1544","1544"
"726","5.1875","5.1875","5.1875","3.59375","3.59375","3.59375","1336","1336","1336"
"727","3.90625","3.90625","3.90625","3.3125","3.3125","3.3125","1832","1832","1832"
"729","5.59375","5.59375","5.59375","3.546875","3.546875","3.546875","1352","1352","1352"
"731","4.96875","4.96875","4.96875","3.875","3.875","3.875","1520","1520","1520"
"734","4.8125","4.8125","4.8125","3.5","3.5","3.5","1864","1864","1864"
"745","5.0625","5.0625","5.0625","3.703125","3.703125","3.703125","1304","1304","1304"
"746","4.375","4.375","4.375","3.46875","3.46875","3.46875","1552","1552","1552"
"751","","","","","","","1360","1360","1360"
"752","4.53125","4.53125","4.53125","3.390625","3.390625","3.390625","1376","1376","1376"
"754","","","","","","","1368","1368","1368"
"755","4.34375","4.34375","4.34375","3.671875","3.671875","3.671875","1248","1248","1248"
"758","4.625","4.625","4.625","3.578125","3.578125","3.578125","1784","1784","1784"
"759","5.25","5.25","5.25","3.796875","3.796875","3.796875","1304","1304","1304"
"760","5.375","5.375","5.375","3.75","3.75","3.75","1896","1896","1896"
"761","4.90625","4.90625","4.90625","3.609375","3.609375","3.609375","1696","1696","1696"
"763","4.03125","4.03125","4.03125","3.625","3.625","3.625","1232","1232","1232"
"764","5.28125","5.28125","5.28125","3.953125","3.953125","3.953125","1856","1856","1856"
"769","4.96875","4.96875","4.96875","3.6875","3.6875","3.6875","1232","1232","1232"
"770","5.4375","5.4375","5.4375","3.953125","3.953125","3.953125","1720","1720","1720"
"773","4.6875","4.6875","4.6875","3.78125","3.78125","3.78125","1816","1816","1816"
"774","4.3125","4.3125","4.3125","3.46875","3.46875","3.46875","1944","1944","1944"
"776","4.65625","4.65625","4.65625","3.640625","3.640625","3.640625","1104","1104","1104"
"782","4.71875","4.71875","4.71875","3.859375","3.859375","3.859375","1208","1208","1208"
"783","5.03125","5.03125","5.03125","4","4","4","1368","1368","1368"
"784","","","","","","","1160","1160","1160"
"785","","","","","","","2048","2048","2048"
"789","4.90625","4.90625","4.90625","3.9375","3.9375","3.9375","1392","1392","1392"
"790","5","5","5","4.0625","4.0625","4.0625","1464","1464","1464"
"791","5.34375","5.34375","5.34375","3.921875","3.921875","3.921875","1248","1248","1248"
"795","5.0625","5.0625","5.0625","4","4","4","1584","1584","1584"
"802","5.125","5.125","5.125","4.125","4.125","4.125","1344","1344","1344"
"805","5.15625","5.15625","5.15625","4.3125","4.3125","4.3125","1784","1784","1784"
"807","5.15625","5.15625","5.15625","4.03125","4.03125","4.03125","1224","1224","1224"
"808","5.15625","5.15625","5.15625","4.15625","4.15625","4.15625","1456","1456","1456"
"813","4.84375","4.84375","4.84375","4","4","4","1288","1288","1288"
"818","","","","","","","1352","1352","1352"
"827","4.71875","4.71875","4.71875","3.9375","3.9375","3.9375","1208","1208","1208"
"828","4.5625","4.5625","4.5625","4.09375","4.09375","4.09375","1184","1184","1184"
"833","4.875","4.875","4.875","3.859375","3.859375","3.859375","1608","1608","1608"
"838","4.25","4.25","4.25","3.921875","3.921875","3.921875","1232","1232","1232"
"839","4.65625","4.65625","4.65625","3.9375","3.9375","3.9375","1504","1504","1504"
"840","5.15625","5.15625","5.15625","4.0625","4.0625","4.0625","1200","1200","1200"
"849","4.71875","4.71875","4.71875","3.96875","3.96875","3.96875","2112","2112","2112"
"854","4.4375","4.4375","4.4375","4.03125","4.03125","4.03125","1800","1800","1800"
"855","4.65625","4.65625","4.65625","3.921875","3.921875","3.921875","1616","1616","1616"
"858","4.90625","4.90625","4.90625","3.828125","3.828125","3.828125","1312","1312","1312"
"862","5.4375","5.4375","5.4375","4.0625","4.0625","4.0625","1384","1384","1384"
"864","4.78125","4.78125","4.78125","4.0625","4.0625","4.0625","1584","1584","1584"
"868","5.28125","5.28125","5.28125","4.375","4.375","4.375","1248","1248","1248"
"871","5.15625","5.15625","5.15625","4.1875","4.1875","4.1875","1384","1384","1384"
"873","","","","","","","1432","1432","1432"
"874","5.625","5.625","5.625","4.25","4.25","4.25","1680","1680","1680"
"876","5.5","5.5","5.5","4.28125","4.28125","4.28125","1672","1672","1672"
"877","","","","","","","1752","1752","1752"
"878","4.90625","4.90625","4.90625","3.84375","3.84375","3.84375","1528","1528","1528"
"879","5.03125","5.03125","5.03125","4.0625","4.0625","4.0625","1400","1400","1400"
"882","4.96875","4.96875","4.96875","4.15625","4.15625","4.15625","1344","1344","1344"
"883","4.4375","4.4375","4.4375","3.984375","3.984375","3.984375","1968","1968","1968"
"885","4.6875","4.6875","4.6875","4.1875","4.1875","4.1875","1880","1880","1880"
"886","4.5625","4.5625","4.5625","4.03125","4.03125","4.03125","1840","1840","1840"
"889","4.75","4.75","4.75","4.0625","4.0625","4.0625","2192","2192","2192"
"892","4.34375","4.34375","4.34375","4.03125","4.03125","4.03125","1296","1296","1296"
"896","4.5625","4.5625","4.5625","4.09375","4.09375","4.09375","2048","2048","2048"
"899","4.4375","4.4375","4.4375","3.984375","3.984375","3.984375","1512","1512","1512"
"901","5.1875","5.1875","5.1875","4.1875","4.1875","4.1875","1624","1624","1624"
"904","4.65625","4.65625","4.65625","4.3125","4.3125","4.3125","2208","2208","2208"
"906","4.4375","4.4375","4.4375","4.3125","4.3125","4.3125","1504","1504","1504"
"907","4.53125","4.53125","4.53125","4.21875","4.21875","4.21875","1848","1848","1848"
"910","4.5","4.5","4.5","4.15625","4.15625","4.15625","1536","1536","1536"
"913","4.84375","4.84375","4.84375","4.125","4.125","4.125","1504","1504","1504"
"914","4.28125","4.28125","4.28125","4.28125","4.28125","4.28125","1744","1744","1744"
"917","4.625","4.625","4.625","4.34375","4.34375","4.34375","1424","1424","1424"
"920","4.84375","4.84375","4.84375","4.34375","4.34375","4.34375","1280","1280","1280"
"921","4.59375","4.59375","4.59375","4.21875","4.21875","4.21875","2032","2032","2032"
"922","5.03125","5.03125","5.03125","4.25","4.25","4.25","1960","1960","1960"
"925","4.90625","4.90625","4.90625","4.125","4.125","4.125","1976","1976","1976"
"926","4.25","4.25","4.25","4.21875","4.21875","4.21875","1416","1416","1416"
"928","","","","","","","1360","1360","1360"
"932","5.125","5.125","5.125","4.125","4.125","4.125","1608","1608","1608"
"938","","","","","","","1888","1888","1888"
"939","4.9375","4.9375","4.9375","4.15625","4.15625","4.15625","2208","2208","2208"
"940","5","5","5","4.5625","4.5625","4.5625","1544","1544","1544"
"944","5.21875","5.21875","5.21875","4.28125","4.28125","4.28125","2288","2288","2288"
"946","5.125","5.125","5.125","4.375","4.375","4.375","1528","1528","1528"
"947","4.8125","4.8125","4.8125","4.1875","4.1875","4.1875","1384","1384","1384"
"948","5.09375","5.09375","5.09375","4.0625","4.0625","4.0625","1896","1896","1896"
"949","4.34375","4.34375","4.34375","4.1875","4.1875","4.1875","1536","1536","1536"
"950","5.1875","5.1875","5.1875","4.28125","4.28125","4.28125","1480","1480","1480"
"954","5.03125","5.03125","5.03125","4.15625","4.15625","4.15625","2112","2112","2112"
"955","4.78125","4.78125","4.78125","4.34375","4.34375","4.34375","1920","1920","1920"
"956","5.5","5.5","5.5","4.53125","4.53125","4.53125","1984","1984","1984"
"957","5.21875","5.21875","5.21875","4.40625","4.40625","4.40625","1608","1608","1608"
"959","4.625","4.625","4.625","4.09375","4.09375","4.09375","1432","1432","1432"
"962","4.5","4.5","4.5","4.4375","4.4375","4.4375","1520","1520","1520"
"963","4.65625","4.65625","4.65625","4.125","4.125","4.125","1632","1632","1632"
"965","5.125","5.125","5.125","4.28125","4.28125","4.28125","1464","1464","1464"
"970","","","","","","","1328","1328","1328"
"972","4.625","4.625","4.625","4.25","4.25","4.25","1480","1480","1480"
"974","4.78125","4.78125","4.78125","4.40625","4.40625","4.40625","1840","1840","1840"
"976","5.34375","5.34375","5.34375","4.5625","4.5625","4.5625","2064","2064","2064"
"978","4.9375","4.9375","4.9375","4.375","4.375","4.375","2016","2016","2016"
"981","4.75","4.75","4.75","4.34375","4.34375","4.34375","1472","1472","1472"
"985","5.46875","5.46875","5.46875","4.03125","4.03125","4.03125","1560","1560","1560"
"989","4.625","4.625","4.625","4.375","4.375","4.375","1768","1768","1768"
"990","4.96875","4.96875","4.96875","4.3125","4.3125","4.3125","1920","1920","1920"
"991","5.6875","5.6875","5.6875","4.40625","4.40625","4.40625","1768","1768","1768"
"994","4.8125","4.8125","4.8125","4.59375","4.59375","4.59375","1824","1824","1824"
"997","5.65625","5.65625","5.65625","4.53125","4.53125","4.53125","1600","1600","1600"
"998","5.3125","5.3125","5.3125","4.4375","4.4375","4.4375","1640","1640","1640"
"999","4.9375","4.9375","4.9375","4.34375","4.34375","4.34375","1456","1456","1456"
"1001","5.875","5.875","5.875","4.625","4.625","4.625","2320","2320","2320"
"1002","4.78125","4.78125","4.78125","4.46875","4.46875","4.46875","1496","1496","1496"
"1003","4.5","4.5","4.5","4.40625","4.40625","4.40625","1616","1616","1616"
"1005","4.4375","4.4375","4.4375","4.25","4.25","4.25","1944","1944","1944"
"1008","4.59375","4.59375","4.59375","4.25","4.25","4.25","1888","1888","1888"
"1009","4.78125","4.78125","4.78125","4.375","4.375","4.375","1640","1640","1640"
"1010","4.5625","4.5625","4.5625","4.375","4.375","4.375","1464","1464","1464"
"1011","4.6875","4.6875","4.6875","4.28125","4.28125","4.28125","1808","1808","1808"
"1012","4.8125","4.8125","4.8125","4.4375","4.4375","4.4375","1488","1488","1488"
"1013","4.84375","4.84375","4.84375","4.25","4.25","4.25","1448","1448","1448"
"1015","4.90625","4.90625","4.90625","4.375","4.375","4.375","1792","1792","1792"
"1019","5.15625","5.15625","5.15625","4.3125","4.3125","4.3125","1552","1552","1552"
"1020","5.8125","5.8125","5.8125","4.46875","4.46875","4.46875","1496","1496","1496"
"1021","4.8125","4.8125","4.8125","4.25","4.25","4.25","2096","2096","2096"
"1023","4.96875","4.96875","4.96875","4.125","4.125","4.125","1976","1976","1976"
"1025","5.03125","5.03125","5.03125","4.28125","4.28125","4.28125","1600","1600","1600"
"1026","4.78125","4.78125","4.78125","4.40625","4.40625","4.40625","1824","1824","1824"
"1027","5.4375","5.4375","5.4375","4.59375","4.59375","4.59375","1608","1608","1608"
"1028","5.4375","5.4375","5.4375","4.625","4.625","4.625","1672","1672","1672"
"1029","4.71875","4.71875","4.71875","4.4375","4.4375","4.4375","1728","1728","1728"
"1031","4.5","4.5","4.5","4.25","4.25","4.25","1608","1608","1608"
"1032","5.125","5.125","5.125","4.59375","4.59375","4.59375","2112","2112","2112"
"1039","4.84375","4.84375","4.84375","4.53125","4.53125","4.53125","2128","2128","2128"
"1041","4.875","4.875","4.875","4.3125","4.3125","4.3125","1480","1480","1480"
"1042","5.34375","5.34375","5.34375","4.4375","4.4375","4.4375","1864","1864","1864"
"1043","4.84375","4.84375","4.84375","4.375","4.375","4.375","1552","1552","1552"
"1045","5.78125","5.78125","5.78125","4.59375","4.59375","4.59375","1944","1944","1944"
"1046","","","","","","","2024","2024","2024"
"1049","5.34375","5.34375","5.34375","4.6875","4.6875","4.6875","2304","2304","2304"
"1050","4.9375","4.9375","4.9375","4.3125","4.3125","4.3125","1736","1736","1736"
"1054","4.90625","4.90625","4.90625","4.5625","4.5625","4.5625","1496","1496","1496"
"1055","4.6875","4.6875","4.6875","4.3125","4.3125","4.3125","1888","1888","1888"
"1056","5.03125","5.03125","5.03125","4.5","4.5","4.5","2112","2112","2112"
"1057","5.09375","5.09375","5.09375","4.46875","4.46875","4.46875","1512","1512","1512"
"1059","5.375","5.375","5.375","4.25","4.25","4.25","1568","1568","1568"
"1061","5.0625","5.0625","5.0625","4.4375","4.4375","4.4375","1824","1824","1824"
"1062","5.40625","5.40625","5.40625","4.71875","4.71875","4.71875","1760","1760","1760"
"1063","5.0625","5.0625","5.0625","4.34375","4.34375","4.34375","1808","1808","1808"
"1065","4.84375","4.84375","4.84375","4.3125","4.3125","4.3125","1760","1760","1760"
"1066","5.34375","5.34375","5.34375","4.40625","4.40625","4.40625","1536","1536","1536"
"1067","4.65625","4.65625","4.65625","4.25","4.25","4.25","1624","1624","1624"
"1071","4.75","4.75","4.75","4.28125","4.28125","4.28125","2112","2112","2112"
"1074","5","5","5","4.46875","4.46875","4.46875","1552","1552","1552"
"1075","5.375","5.375","5.375","4.5","4.5","4.5","2032","2032","2032"
"1079","4.875","4.875","4.875","4.5","4.5","4.5","1888","1888","1888"
"1082","5.0625","5.0625","5.0625","4.5625","4.5625","4.5625","1664","1664","1664"
"1085","5.125","5.125","5.125","4.40625","4.40625","4.40625","1544","1544","1544"
"1086","","","","","","","1752","1752","1752"
"1088","5.3125","5.3125","5.3125","4.375","4.375","4.375","1760","1760","1760"
"1091","5.09375","5.09375","5.09375","4.96875","4.96875","4.96875","2544","2544","2544"
"1092","","","","","","","1928","1928","1928"
"1096","","","","","","","1656","1656","1656"
"1097","4.90625","4.90625","4.90625","4.75","4.75","4.75","1824","1824","1824"
"1098","4.59375","4.59375","4.59375","4.5625","4.5625","4.5625","2112","2112","2112"
"1102","5.15625","5.15625","5.15625","4.625","4.625","4.625","2288","2288","2288"
"1104","4.65625","4.65625","4.65625","4.65625","4.65625","4.65625","1800","1800","1800"
"1106","4.78125","4.78125","4.78125","4.71875","4.71875","4.71875","1648","1648","1648"
"1108","5","5","5","4.46875","4.46875","4.46875","2208","2208","2208"
"1113","4.96875","4.96875","4.96875","4.375","4.375","4.375","1760","1760","1760"
"1114","4.78125","4.78125","4.78125","4.59375","4.59375","4.59375","1632","1632","1632"
"1115","4.6875","4.6875","4.6875","4.59375","4.59375","4.59375","1552","1552","1552"
"1117","5.03125","5.03125","5.03125","4.65625","4.65625","4.65625","1944","1944","1944"
"1121","5.46875","5.46875","5.46875","4.71875","4.71875","4.71875","1648","1648","1648"
"1125","4.71875","4.71875","4.71875","4.5625","4.5625","4.5625","1712","1712","1712"
"1128","4.53125","4.53125","4.53125","4.34375","4.34375","4.34375","2000","2000","2000"
"1129","4.65625","4.65625","4.65625","4.59375","4.59375","4.59375","2576","2576","2576"
"1130","4.65625","4.65625","4.65625","4.46875","4.46875","4.46875","1624","1624","1624"
"1131","4.6875","4.6875","4.6875","4.875","4.875","4.875","1728","1728","1728"
