Step,radius1,radius0.1,radius2,radius10,radius0.5
724,240,1.5078125,560,34048,40.75
725,258,1.0546875,480,32768,40.25
726,264,1.3125,486,34560,40.75
727,251,1.546875,544,35072,41
728,240,1.234375,506,37376,38
729,262,1.296875,472,37376,39.25
730,233,1.34375,512,44544,43.25
731,266,1.40625,516,35072,40.25
732,244,1.265625,520,38144,38.75
733,246,1.3828125,504,38144,47
734,258,1.5546875,524,34048,39.75
735,276,1.28125,536,35328,38.25
737,264,1.296875,510,41216,40.75
739,286,1.203125,560,39936,41.5
740,262,1.3046875,524,39680,41.75
741,249,1.4609375,506,40704,39
742,272,1.3515625,520,41472,44.25
743,270,1.3984375,576,40192,40.5
744,243,1.34375,528,43520,41.25
745,264,1.40625,528,41984,40.5
746,272,1.4765625,532,41728,43.25
747,266,1.53125,540,40448,43.5
748,254,1.25,608,40704,41.5
749,249,1.515625,588,43008,42.5
750,264,1.4296875,540,38656,41.5
751,280,1.390625,528,39168,40.75
752,264,1.3359375,528,41216,47.5
754,268,1.28125,540,39936,40.5
755,272,1.171875,504,37120,43.5
756,254,1.359375,572,39424,40.5
758,256,1.53125,592,43776,43.5
759,272,1.25,540,41472,42
760,276,1.484375,616,43264,43.75
761,282,1.328125,612,40448,42.75
762,264,1.5078125,588,42752,41.75
763,276,1.4296875,604,39424,42.75
764,260,1.5078125,588,39424,41.25
766,256,1.578125,524,41216,42.25
769,258,1.453125,620,39680,40.25
770,278,1.4765625,544,40960,44.75
773,254,1.5390625,632,44288,42.75
774,260,1.3515625,592,44288,40.75
775,276,1.265625,636,41216,43
776,276,1.421875,572,45056,43.5
778,294,1.640625,660,38400,45.5
779,260,1.3515625,612,35840,43.25
780,282,1.546875,664,31616,43.25
781,262,1.4609375,680,34560,41.25
782,256,1.4921875,576,33792,48
783,272,1.546875,616,40192,39.5
784,266,1.265625,624,38400,42.75
785,255,1.8359375,632,39424,44.25
789,264,1.6953125,608,40192,40.25
790,290,1.640625,636,40448,43.75
791,268,1.625,540,44288,40.25
792,266,1.6875,644,44544,41
793,268,1.5390625,704,48640,41.25
794,284,1.2734375,656,44288,40.5
795,270,1.4140625,620,42752,45
797,314,1.3671875,600,39680,41
798,288,1.4765625,672,43264,42.5
800,274,1.421875,684,44288,44
801,268,1.296875,708,48384,42
802,304,1.609375,660,46592,48
803,268,1.4140625,668,48896,39.25
804,304,1.3984375,624,49152,39.25
805,266,1.4765625,680,46848,48.25
806,274,1.5625,720,47616,42.75
807,298,1.453125,708,47872,47.25
808,268,1.46875,660,49664,39
809,276,1.3359375,708,48384,39
811,276,1.5546875,648,48640,41.25
812,262,1.4765625,648,48128,43.25
813,268,1.3671875,756,51968,40.5
814,266,1.59375,656,49408,42.25
816,276,1.546875,652,50688,42.5
817,288,1.359375,684,51200,42.75
818,282,1.34375,772,50688,40.75
819,324,1.4453125,724,50688,43.75
820,294,1.5,672,51200,43.5
821,300,1.5625,716,51456,42.25
822,272,1.4296875,684,52736,44
823,290,1.609375,756,58112,43
824,278,1.4921875,696,53504,42.75
825,268,1.734375,708,49152,44.25
826,266,1.8515625,700,49664,43.25
827,302,1.6484375,712,52992,44.5
828,260,1.4453125,648,52480,43.25
829,280,1.546875,724,56320,45
830,276,1.546875,628,53248,42.75
831,278,1.5234375,660,54528,42.75
833,274,1.5,712,55552,43
834,290,1.3984375,764,48896,45
838,290,1.6015625,656,45824,45.75
839,294,1.484375,724,54016,43.25
840,322,1.8203125,656,51968,48.25
841,272,1.3984375,752,48896,44.25
842,280,1.5234375,636,53248,43.75
843,270,1.4765625,696,52992,43
844,284,1.6640625,700,54272,47.75
845,290,1.3828125,772,57856,50.5
847,278,1.3125,664,57088,43
848,284,1.4453125,836,47360,43
849,280,1.421875,684,55040,43
851,284,1.3828125,708,55808,42.25
852,292,1.625,708,48896,42.75
853,308,1.3984375,664,49152,44.5
854,268,1.40625,660,52224,44.25
855,288,1.8046875,636,48384,43.75
856,276,1.546875,688,54784,44.5
857,290,1.4921875,728,52480,44
858,286,1.703125,668,46592,44.25
859,316,1.640625,720,45824,52.5
860,272,1.5390625,632,50688,46.5
861,268,1.5078125,736,52736,45
862,286,1.265625,620,48384,43
863,298,1.9453125,732,59392,41.75
864,292,1.53125,776,47872,46.25
865,286,1.453125,760,53504,45.5
867,286,1.4765625,728,44288,43.25
868,286,1.625,800,52992,45.75
870,286,1.5390625,696,53760,47.5
871,298,1.4921875,712,57344,44.75
872,276,1.5390625,704,54016,44.75
873,286,1.53125,696,48384,49.5
874,286,1.3984375,776,54784,43
876,284,1.703125,784,47872,42.25
877,314,1.3046875,772,50688,43.5
878,264,1.5234375,720,44544,42
879,292,1.671875,740,48384,42.25
881,288,1.6953125,736,49408,42.25
882,266,1.5078125,736,40448,49
883,278,1.734375,704,44032,45
884,294,1.7578125,760,49408,41.5
885,282,1.4296875,804,45824,45.75
886,302,1.4921875,744,54016,43.25
887,292,1.5859375,776,45056,42.25
888,308,1.421875,760,45568,40
889,304,1.3984375,792,42496,43
890,306,1.3828125,792,46336,41.25
891,286,1.4140625,840,44032,39.75
892,306,1.4765625,880,44544,44.5
894,306,1.6328125,936,43264,39.25
895,312,1.6328125,736,45312,40
896,298,1.65625,832,43520,39.25
897,274,1.5078125,748,44800,41.25
898,266,1.5859375,836,44032,41.25
899,292,1.5390625,756,47616,41.25
900,316,1.7890625,848,50944,42.25
901,290,1.8046875,972,43776,39.75
902,280,1.7421875,836,50688,41
903,302,1.375,844,47616,40.25
904,296,1.671875,840,47872,44
906,300,1.4375,812,41728,45.25
907,322,1.6484375,772,48896,39.25
908,320,1.75,824,47360,41
909,304,1.3671875,796,44544,40
910,342,1.7109375,760,49920,43.5
911,284,1.640625,880,48896,40
912,280,1.4921875,776,45312,39.25
913,290,1.375,752,43264,40.5
914,292,1.5390625,772,44288,37.75
916,316,1.828125,680,44800,41.25
917,284,1.796875,652,45312,42.75
918,296,1.7265625,728,50432,39.75
920,302,1.6640625,756,49152,43.5
921,322,1.40625,812,40960,37.5
922,314,1.59375,840,46592,46.75
923,304,1.6171875,876,49664,39.25
924,318,2.015625,824,52992,45
925,310,1.53125,800,49920,39.5
926,322,1.9140625,784,49152,45.5
927,322,1.6796875,776,48128,37.75
928,324,1.4375,752,51456,42.5
929,300,1.78125,856,51968,43
930,300,1.8671875,868,48640,38
932,310,1.4296875,788,49152,41.75
936,304,1.65625,852,47872,39
937,292,1.5546875,924,55296,44.5
938,300,1.8125,760,48896,39.75
939,298,1.578125,652,50688,38.75
940,292,1.46875,908,53248,38.5
942,298,1.703125,896,49152,40.75
944,298,1.34375,776,49664,41.5
945,304,1.75,876,50944,40
946,304,1.71875,820,51200,41.25
947,328,1.59375,984,47104,39
948,312,1.6953125,920,46592,41
949,332,1.7734375,920,50688,38.25
950,286,1.828125,1016,50432,44.25
951,300,1.484375,768,57088,37.25
953,306,1.4453125,904,50944,39.25
954,294,1.5859375,896,47616,41.5
955,300,1.6953125,724,47360,37.75
956,292,1.703125,888,48384,42.25
957,286,1.7265625,784,48384,43.75
958,292,1.5390625,740,50688,37
959,288,1.671875,784,48128,39.5
960,290,1.8984375,800,51712,41.75
962,304,1.578125,728,48128,37.25
963,336,1.8046875,756,43776,38.5
965,308,1.484375,752,48640,40.75
966,312,1.5859375,864,55040,37.25
967,314,1.8203125,876,57088,39.25
968,304,1.5546875,828,52480,38
969,320,1.59375,872,48384,39
970,336,1.6484375,844,59904,41.25
972,320,1.6171875,924,44800,41
974,280,1.484375,852,51200,47.5
976,282,1.4921875,868,47360,42
977,310,1.609375,832,48384,41.75
978,302,1.8515625,828,52736,39.75
979,334,1.71875,832,49920,39.25
981,288,1.59375,932,46080,38.75
982,316,1.3515625,816,47872,41.75
983,322,1.6171875,840,51200,40.25
984,306,1.4296875,808,40448,37.25
985,306,1.9140625,768,44800,44.75
986,304,1.4921875,884,45568,39.5
989,296,1.7421875,872,54016,38.75
990,324,1.578125,964,48128,37.25
991,290,1.578125,964,61440,39.25
992,338,1.84375,848,61440,38.75
993,294,1.90625,824,53760,38.25
994,316,1.53125,816,58880,42
995,302,1.75,844,46848,44.25
996,312,1.453125,944,56064,40.25
997,300,1.6015625,836,59136,38
998,290,1.6875,736,49664,36.75
999,306,1.6171875,848,54016,37.5
1001,318,2.0625,900,54016,39
1002,306,2.109375,904,47360,40.75
1003,322,1.65625,960,46848,40.5
1005,336,1.625,876,58112,41.25
1006,300,1.75,876,46592,41.25
1008,320,1.6328125,980,44032,37.75
1009,288,1.7734375,896,46080,40.75
1010,308,1.7578125,740,55040,41.25
1011,314,2,784,43520,40.5
1012,326,1.703125,748,42240,40.5
1013,300,1.984375,760,44800,43.25
1015,318,1.7734375,776,47616,41.25
1017,330,1.7578125,772,54784,40
1019,314,1.5234375,856,50176,39.75
1020,326,1.6640625,904,45056,39.5
1021,316,1.8828125,848,43264,38.5
1023,304,1.8828125,848,44288,40
1024,326,1.8828125,868,60928,40.5
1025,322,2.078125,820,48384,45.75
1026,310,1.4375,868,51456,40.5
1027,330,1.84375,832,46080,38.25
1028,332,1.4609375,800,44544,41.5
1029,354,1.7890625,904,59392,41
1030,320,1.5703125,928,48896,40
1031,320,2,752,50944,39.75
1032,326,1.6328125,876,48896,40.25
1034,348,1.84375,784,42496,38.75
1035,344,1.6328125,896,44032,41.5
1037,340,1.9921875,892,46592,41.5
1039,378,1.7734375,856,50944,39.5
1040,312,1.609375,908,48128,45
1041,342,1.8125,828,52480,43
1042,330,1.5234375,948,45312,41.5
1043,328,1.6484375,936,51200,44
1045,340,1.78125,964,43264,40.75
1046,354,1.875,892,46848,46.25
1048,330,1.59375,868,42240,41.25
1049,334,1.765625,904,37888,46.5
1050,332,1.5703125,864,45312,40.5
1051,348,1.8984375,852,39168,40
1052,328,2,836,54272,42
1053,356,1.71875,892,43008,43.5
1054,330,1.7109375,884,41728,42.5
1055,364,1.6953125,836,44800,42.75
1056,340,1.515625,876,44544,43
1057,344,1.6640625,876,46592,49
1058,338,1.5625,916,51968,46.75
1059,362,1.75,932,47872,42.5
1061,352,1.796875,928,43008,44
1062,364,1.4765625,900,48128,43.25
1063,338,1.5859375,916,46080,42
1065,368,1.7421875,940,45568,45.5
1066,380,1.640625,956,47616,49
1067,358,1.875,892,47616,49
1068,382,1.7578125,972,40448,41.75
1069,350,1.75,996,47616,45.5
1070,390,1.5078125,908,51200,44.25
1071,366,1.9765625,880,50432,45.5
1072,370,1.625,888,54784,43.75
1073,384,2.03125,944,44800,47.75
1074,360,1.7421875,968,44544,45.5
1075,376,2,1048,49920,46.25
1076,370,1.546875,1016,42240,49
1078,388,1.625,1032,42752,48.75
1079,372,1.78125,1048,44032,50
1080,356,1.4609375,924,47872,46.5
1081,356,1.6328125,1056,46848,49.25
1082,388,1.734375,984,52480,45.75
1083,380,1.5,1008,52480,47.25
1084,378,1.6328125,980,51200,45.75
1085,342,1.5,1064,47616,47.75
1086,368,1.859375,1020,50432,49.25
1087,370,1.6484375,1056,48384,48
1088,362,1.90625,1064,49408,51.25
1091,404,1.59375,1040,52224,52.75
1092,372,1.9453125,1020,47616,56.5
1093,382,1.71875,1080,55808,48.5
1094,396,1.78125,1072,47360,48.5
1096,402,1.71875,1080,50688,52.5
1097,354,1.703125,1020,50176,48.75
1098,398,2.09375,1040,47616,53
1099,350,1.625,1104,50432,52.25
1100,408,1.7109375,1064,50944,54.75
1101,420,1.734375,1120,47616,56
1102,366,1.4609375,1120,48640,54.25
1103,378,1.6484375,1020,48384,51.75
1104,382,1.78125,1088,46848,59
1105,402,1.71875,1112,50432,51.75
1106,398,1.6015625,1072,46592,58.5
1107,388,1.875,1096,47360,54.5
1108,394,1.671875,1104,47616,56.75
1112,400,1.7421875,1216,52480,55.75
1113,452,1.6875,1200,53760,57.5
1114,448,1.6796875,1136,53248,56.75
1115,394,1.828125,1224,51712,55.5
1116,422,1.6796875,1152,50176,52
1117,386,1.6640625,1104,51968,58.75
1119,416,2.109375,1072,55552,58.5
1120,412,1.671875,1184,52480,59.25
1121,410,1.953125,1064,54272,56.75
1123,414,1.6171875,1104,50944,57.5
1125,416,1.7734375,1216,50176,60
1126,428,1.8203125,1192,63744,55.75
1127,426,2,1160,57344,57.5
1128,446,1.859375,1144,67072,55.25
1129,448,1.703125,1136,52224,57
1130,452,1.6484375,1064,59904,57.75
1131,464,1.8046875,1240,53504,54.5
1132,448,1.578125,1160,50176,58.25
1133,430,1.6875,1224,48896,58.5
1134,446,1.71875,1112,49920,58.25
1135,432,1.7109375,1176,82944,59.5
1136,424,1.671875,1160,52736,61.25
1137,460,1.7734375,1312,64000,60.75
1138,398,1.875,1216,53504,62.25
1139,426,1.71875,1144,52224,60.75
1140,408,2.03125,1312,61440,59
1141,426,1.640625,1248,52736,58.5
1143,416,2,1160,56320,61.25
1144,422,1.65625,1296,58880,62
1145,428,1.7578125,1264,47360,63
1146,426,1.9296875,1080,51200,62.75
1147,450,2.25,1272,52224,58.5
1148,464,1.8671875,1120,56320,53.5
1149,438,1.8515625,1192,51200,51
1150,440,1.984375,1072,57344,52
1151,454,2.15625,1160,48640,49
1153,456,2.03125,1184,47104,50
1154,450,2.03125,1192,48640,52.25
1155,506,1.8515625,1120,51712,52.75
1156,466,1.9609375,1232,50176,52.75
1158,448,1.9140625,1200,55808,50.25
1159,468,2.015625,1296,50176,50.75
1160,424,1.890625,1312,54272,51.25
1161,458,1.7734375,1480,59392,55.75
1162,480,1.859375,1336,54528,55.5
1164,460,1.8203125,1368,57088,48.75
1165,512,1.7578125,1320,58880,51.25
1166,504,1.8203125,1296,56320,53.5
1167,464,1.953125,1352,59392,52.5
1168,458,2.203125,1360,55552,52.25
1169,458,1.75,1280,69120,49.5
1172,430,1.7421875,1456,66560,52.75
1173,502,1.8125,1384,61184,53.5
1174,464,1.9140625,1400,53504,52
1176,474,1.984375,1432,68096,57
1177,468,1.84375,1496,60160,54
1178,488,1.703125,1448,66560,55.75
1180,486,2,1400,61440,56.75
1181,488,1.6953125,1360,71168,59.5
1182,532,1.640625,1432,66560,64.5
1183,520,1.96875,1400,58624,66.5
1184,520,1.9921875,1360,59904,58
1186,502,1.8203125,1544,60416,63.5
1187,480,2.125,1456,65536,67
1188,540,1.9375,1400,62976,62.75
1190,548,2.09375,1400,69632,64
1191,512,1.96875,1552,63488,64
1192,506,1.7421875,1360,70144,63
1194,510,2.078125,1472,73728,68.5
1195,552,1.8828125,1496,55552,64.5
1196,508,1.984375,1392,64256,65.5
1198,516,1.8671875,1440,60928,73
1199,510,2.078125,1464,66560,69.5
1200,524,2.015625,1496,66048,71
1201,516,1.8671875,1576,61440,70.5
1203,524,1.9921875,1440,66048,70
1205,572,2.328125,1568,71680,71
1207,494,2.0625,1424,69632,73
1208,528,2.03125,1448,71680,70.5
1210,572,1.96875,1584,66048,74.5
1212,508,2.125,1392,77824,69
1213,536,2.078125,1504,74240,72
1215,580,2.046875,1400,68608,72
1216,548,2.078125,1504,84992,73
1217,552,1.9609375,1456,68096,71
1218,536,2.1875,1568,68096,75
1219,500,2.03125,1448,69120,73
1220,556,2.09375,1640,69120,76.5
1221,536,1.9296875,1360,63488,77.5
1222,502,2.140625,1464,73216,75.5
1223,524,1.921875,1400,62976,75.5
1224,516,2.25,1416,66560,78.5
1225,568,1.9140625,1456,79360,76
1226,560,2.0625,1536,65280,76
1228,516,2.09375,1608,71168,76.5
1229,560,2.171875,1688,66048,74.5
1230,560,2.03125,1584,66560,77
1231,532,2.015625,1640,74240,78.5
1232,536,2.015625,1496,64256,76.5
1233,532,1.9765625,1672,66560,79
1234,552,1.9375,1664,62464,78.5
1235,536,1.96875,1600,68096,81.5
1236,520,2.09375,1616,62208,78.5
1237,588,2.015625,1632,68096,75.5
1238,572,2.125,1776,66560,84
1239,548,2.078125,1632,63744,82.5
1240,576,2.375,1680,67584,87
1241,536,2.171875,1616,67584,76.5
1242,588,2.203125,1760,72192,83.5
1244,608,2.09375,1648,67584,76
1245,568,2.203125,1672,64000,86.5
1246,552,2.25,1768,64000,78.5
1247,584,2.3125,1848,64000,78
1248,616,2.234375,1656,74752,87
1249,580,2.53125,1616,67072,88.5
1252,604,2.0625,1400,77312,78.5
1253,564,2.46875,1496,71168,92
1254,576,2.25,1512,83456,83
1256,560,2.359375,1528,69120,78
1257,592,2.40625,1576,72192,94
1258,600,2.265625,1600,66560,85
1259,660,2.40625,1744,72704,77
1260,568,2.671875,1568,70144,86.5
1261,564,2.515625,1736,70144,79.5
1262,564,2.5,1648,77824,92
1263,608,2.5,1736,73216,86
1264,624,2.375,1664,70144,81.5
1265,600,2.640625,1744,69120,88
1266,600,2.484375,1792,69632,75.5
1267,616,2.484375,1736,69120,82.5
1269,592,2.515625,1728,73728,81.5
1270,624,2.8125,1920,70656,79
1271,576,2.4375,2000,63744,74.5
1272,604,2.6875,1992,78336,75
1273,640,2.625,2064,76800,77.5
1274,608,2.578125,1696,79360,79
1275,608,2.46875,1896,70144,87.5
1277,612,2.5,1736,74240,83.5
1279,640,2.484375,1896,68096,79
1280,612,3.09375,1728,68096,87
1281,648,2.671875,2080,70144,79.5
1282,596,2.734375,1736,72192,74
1283,640,2.796875,1768,64512,85.5
1284,600,2.640625,1776,70144,92.5
1285,680,2.625,2000,60928,81.5
1286,692,2.921875,1912,70144,76.5
1287,564,2.671875,1872,63744,81.5
1288,632,2.734375,1888,78848,87
1289,636,2.59375,1904,67072,74.5
1291,648,2.828125,1936,82944,74
1292,664,2.71875,2024,74240,79
1293,560,3.046875,1736,64256,80
1294,592,3.140625,1800,75264,87.5
1295,600,2.921875,1888,66048,91.5
1296,596,3.328125,1776,69632,80
1297,608,2.890625,1928,64256,81
1299,644,2.796875,1824,68608,92
1301,620,2.75,1856,72192,91
1302,644,3.046875,2064,72704,89.5
1303,620,3.0625,1920,73216,87.5
1304,644,3.3125,2016,74752,90
1305,644,3.03125,1880,72704,84.5
1306,616,3.265625,1928,66560,94.5
1307,628,2.96875,2016,74752,83
1308,596,3.359375,1792,78336,85
1310,676,3.140625,1984,75776,81.5
1311,652,3.09375,1976,66048,82.5
1312,612,3.046875,1848,69632,88.5
1313,596,3.21875,1944,68608,77.5
1314,644,3,2000,71680,90
1315,632,3.234375,2048,70656,79.5
1316,644,3.125,1952,73728,87
1317,648,3.078125,2064,74240,85
1318,636,2.96875,1872,71168,84.5
1319,696,3.09375,1936,67072,80
1320,644,3.3125,2008,69632,86.5
1321,652,3.140625,2112,73728,91
1322,680,3.15625,1824,63232,89
1323,676,3.3125,1928,70144,88.5
1324,668,3.390625,1968,76288,85
1325,676,3.21875,1896,71168,81.5
1326,708,3.5625,2008,67072,90
1327,652,3.125,2040,79360,90.5
1328,748,3.421875,2016,67584,83.5
1329,708,3.359375,1904,77824,90.5
1330,724,3.296875,1864,73728,90.5
1331,672,3.625,1792,72704,83
1332,740,3.625,1864,65536,80
1333,728,3.71875,1888,75776,88
1334,680,3.734375,1904,73728,93.5
1335,692,3.65625,1784,81408,81.5
1338,684,3.59375,1880,70656,79.5
1340,704,3.296875,1912,68608,81
1341,628,3.390625,2008,73728,82
1343,640,3.5,2160,66560,77.5
1344,684,3.546875,2024,72704,83.5
1347,644,3.6875,2048,63744,85
1349,672,3.9375,2144,62720,94
1350,664,3.96875,2160,61696,85.5
1351,732,3.78125,1824,60672,82
1352,708,3.6875,1992,64256,85.5
1353,732,3.703125,1912,70144,86
1354,724,3.6875,1888,61184,88
1355,740,3.890625,1992,73216,92.5
1357,704,4.0625,2032,68096,92.5
1358,776,4.09375,1912,65536,90
1359,728,4.21875,1952,78848,76
1360,696,3.78125,2016,73216,86.5
1361,712,4,2040,75776,87.5
1362,668,4,2144,74240,87.5
1363,692,3.8125,2016,86016,90
1364,696,3.796875,1928,74752,90.5
1365,728,3.671875,1768,69632,92
1366,652,3.6875,2048,70144,94.5
1367,724,3.765625,1752,64256,93.5
1368,728,3.734375,1944,70656,95
1369,676,4.28125,1936,72704,90
1370,700,4.0625,2192,78848,86.5
1371,740,3.515625,2096,68608,84.5
1373,696,3.734375,1760,83456,94.5
1374,716,3.796875,1928,63488,89.5
1377,704,3.96875,2024,67072,99.5
1378,744,4.1875,2008,69632,84.5
1379,768,4.21875,2080,66560,90.5
1381,720,3.859375,2080,71168,94
1385,684,4.5625,1816,64768,97.5
1386,744,4.1875,1968,70656,102
1387,704,4.5,1912,65280,88.5
1389,732,4.15625,1920,66560,89.5
1390,680,4.1875,1936,72704,90.5
1391,748,4.03125,1960,64768,89.5
1392,780,4.15625,1984,67072,84.5
1393,768,4.75,1888,73728,95
1394,808,4.15625,2008,64768,86.5
1395,764,4.375,1912,71168,96
1396,804,4.21875,2008,63744,94.5
1397,788,4.5625,2064,70656,85.5
1398,820,4.6875,2008,74240,95.5
1399,840,4.4375,1920,70144,97
1400,820,4.96875,1936,64000,93.5
1401,848,4.75,1848,70144,84
1402,732,4.75,2008,67584,93
1403,772,4.8125,2016,63488,87.5
1404,696,4.96875,1936,68608,89.5
1405,844,4.4375,1848,72192,105
1406,780,4.65625,2112,68608,82
1407,760,5.25,1896,68608,104
1408,760,4.4375,1800,67072,100
1409,764,5.09375,1888,71168,106.5
1410,848,4.5,1864,65536,93.5
1411,776,4.96875,1984,81408,101
1413,740,4.8125,2024,67584,93
1414,756,4.5625,1984,67584,90
1415,764,5.34375,2240,74240,84.5
1417,816,5.28125,1960,69120,88
1418,740,4.71875,2048,61440,97
1419,780,5.0625,2048,64256,91
1420,796,4.78125,2336,62464,91.5
1421,820,4.875,1880,61696,94
1422,820,5.6875,1976,59392,88
1424,816,4.6875,1976,64000,91.5
1425,792,5,2128,58880,91.5
1426,816,5.40625,2288,67584,102
1427,816,5.15625,1928,66560,90
1429,812,5.03125,1920,73216,92
1430,764,5.03125,1952,70144,100.5
1431,804,5.09375,2048,71168,108
1433,848,5.46875,1952,73728,104.5
1434,808,5.34375,2016,68096,96.5
1436,764,5.40625,1976,66560,90
1437,776,5.3125,2048,69632,93.5
1438,816,5.09375,2048,67072,104
1439,760,5.28125,2048,73216,86
1441,804,5.1875,2080,68608,83
